task,model,feature,condition,subject_id,sessions,accuracy_percent
human,deepnet,raw,watch,sub-006,3,68.66666666666667
human,deepnet,raw,watch,sub-007,3,64.66666666666667
human,deepnet,raw,watch,sub-008,3,61.333333333333336
human,deepnet,raw,watch,sub-009,3,57.333333333333336
human,deepnet,raw,watch,sub-010,3,59.333333333333336
human,deepnet,raw,watch,sub-011,3,58.666666666666664
human,deepnet,raw,watch,sub-012,3,58.0
human,deepnet,raw,watch,sub-013,3,65.33333333333333
human,deepnet,raw,watch,sub-014,3,64.66666666666667
human,deepnet,raw,watch,sub-015,3,54.666666666666664
human,deepnet,raw,watch,sub-016,3,64.66666666666667
human,deepnet,raw,watch,sub-017,3,67.33333333333333
human,deepnet,raw,watch,sub-018,3,58.666666666666664
human,deepnet,raw,watch,sub-019,3,55.333333333333336
human,deepnet,raw,watch,sub-020,3,64.0
human,eegnet,raw,recall,sub-001,3,62.666666666666664
human,eegnet,raw,recall,sub-002,3,62.0
human,eegnet,raw,recall,sub-003,3,65.33333333333333
human,eegnet,raw,recall,sub-004,3,61.333333333333336
human,eegnet,raw,recall,sub-005,3,60.666666666666664
human,eegnet,raw,recall,sub-006,3,61.333333333333336
human,eegnet,raw,recall,sub-007,3,55.333333333333336
human,eegnet,raw,recall,sub-008,3,56.0
human,eegnet,raw,recall,sub-009,3,62.666666666666664
human,eegnet,raw,recall,sub-010,3,62.666666666666664
human,eegnet,raw,recall,sub-011,3,58.0
human,eegnet,raw,recall,sub-012,3,59.333333333333336
human,eegnet,raw,recall,sub-013,3,59.333333333333336
human,eegnet,raw,recall,sub-014,3,60.0
human,eegnet,raw,recall,sub-015,3,63.333333333333336
human,eegnet,raw,recall,sub-016,3,62.0
human,eegnet,raw,recall,sub-017,3,62.666666666666664
human,eegnet,raw,recall,sub-018,3,58.0
human,eegnet,raw,recall,sub-019,3,57.333333333333336
human,eegnet,raw,recall,sub-020,3,58.0
human,eegnet,raw,watch,sub-001,3,64.66666666666667
human,eegnet,raw,watch,sub-002,3,61.333333333333336
human,eegnet,raw,watch,sub-003,3,60.0
human,eegnet,raw,watch,sub-004,3,61.333333333333336
human,eegnet,raw,watch,sub-005,3,54.0
human,eegnet,raw,watch,sub-006,3,58.666666666666664
human,eegnet,raw,watch,sub-007,3,57.333333333333336
human,eegnet,raw,watch,sub-008,3,58.0
human,eegnet,raw,watch,sub-009,3,60.0
human,eegnet,raw,watch,sub-010,3,65.33333333333333
human,eegnet,raw,watch,sub-011,3,63.333333333333336
human,eegnet,raw,watch,sub-012,3,58.0
human,eegnet,raw,watch,sub-013,3,62.666666666666664
human,eegnet,raw,watch,sub-014,3,60.0
human,eegnet,raw,watch,sub-015,3,57.333333333333336
human,eegnet,raw,watch,sub-016,3,61.333333333333336
human,eegnet,raw,watch,sub-017,3,58.0
human,eegnet,raw,watch,sub-018,3,54.0
human,eegnet,raw,watch,sub-019,3,67.33333333333333
human,eegnet,raw,watch,sub-020,3,62.666666666666664
human,glfnet,raw,recall,sub-001,3,64.66666666666667
human,glfnet,raw,recall,sub-002,3,62.0
human,glfnet,raw,recall,sub-003,3,56.666666666666664
human,glfnet,raw,recall,sub-004,3,56.666666666666664
human,glfnet,raw,recall,sub-005,3,60.666666666666664
human,glfnet,raw,recall,sub-006,3,60.666666666666664
human,glfnet,raw,recall,sub-007,3,58.0
human,glfnet,raw,recall,sub-008,3,58.0
human,glfnet,raw,recall,sub-009,3,58.666666666666664
human,glfnet,raw,recall,sub-010,3,55.333333333333336
human,glfnet,raw,recall,sub-011,3,59.333333333333336
human,glfnet,raw,recall,sub-012,3,55.333333333333336
human,glfnet,raw,recall,sub-013,3,65.33333333333333
human,glfnet,raw,recall,sub-014,3,63.333333333333336
human,glfnet,raw,recall,sub-015,3,56.666666666666664
human,glfnet,raw,recall,sub-016,3,67.33333333333333
human,glfnet,raw,recall,sub-017,3,62.0
human,glfnet,raw,recall,sub-018,3,60.0
human,glfnet,raw,recall,sub-019,3,62.666666666666664
human,glfnet,raw,recall,sub-020,3,65.33333333333333
human,glfnet,raw,watch,sub-001,3,60.0
human,glfnet,raw,watch,sub-002,3,61.333333333333336
human,glfnet,raw,watch,sub-003,3,58.0
human,glfnet,raw,watch,sub-004,3,60.666666666666664
human,glfnet,raw,watch,sub-005,3,63.333333333333336
human,glfnet,raw,watch,sub-006,3,64.0
human,glfnet,raw,watch,sub-007,3,66.0
human,glfnet,raw,watch,sub-008,3,68.66666666666667
human,glfnet,raw,watch,sub-009,3,66.0
human,glfnet,raw,watch,sub-010,3,62.666666666666664
human,glfnet,raw,watch,sub-011,3,57.333333333333336
human,glfnet,raw,watch,sub-012,3,59.333333333333336
human,glfnet,raw,watch,sub-013,3,60.666666666666664
human,glfnet,raw,watch,sub-014,3,61.333333333333336
human,glfnet,raw,watch,sub-015,3,58.666666666666664
human,glfnet,raw,watch,sub-016,3,59.333333333333336
human,glfnet,raw,watch,sub-017,3,59.333333333333336
human,glfnet,raw,watch,sub-018,3,60.666666666666664
human,glfnet,raw,watch,sub-019,3,58.0
human,glfnet,raw,watch,sub-020,3,62.666666666666664
human,glfnet_mlp,de,recall,sub-001,3,61.333333333333336
human,glfnet_mlp,de,recall,sub-002,3,56.666666666666664
human,glfnet_mlp,de,recall,sub-003,3,60.0
human,glfnet_mlp,de,recall,sub-004,3,64.66666666666667
human,glfnet_mlp,de,recall,sub-005,3,58.666666666666664
human,glfnet_mlp,de,recall,sub-006,3,63.333333333333336
human,glfnet_mlp,de,recall,sub-007,3,61.333333333333336
human,glfnet_mlp,de,recall,sub-008,3,59.333333333333336
human,glfnet_mlp,de,recall,sub-009,3,58.666666666666664
human,glfnet_mlp,de,recall,sub-010,3,62.0
human,glfnet_mlp,de,recall,sub-011,3,59.333333333333336
human,glfnet_mlp,de,recall,sub-012,3,65.33333333333333
human,glfnet_mlp,de,recall,sub-013,3,60.0
human,glfnet_mlp,de,recall,sub-014,3,64.0
human,glfnet_mlp,de,recall,sub-015,3,59.333333333333336
human,glfnet_mlp,de,recall,sub-016,3,56.666666666666664
human,glfnet_mlp,de,recall,sub-017,3,61.333333333333336
human,glfnet_mlp,de,recall,sub-018,3,62.0
human,glfnet_mlp,de,recall,sub-019,3,58.666666666666664
human,glfnet_mlp,de,recall,sub-020,3,65.33333333333333
human,glfnet_mlp,de,watch,sub-001,3,62.666666666666664
human,glfnet_mlp,de,watch,sub-002,3,62.0
human,glfnet_mlp,de,watch,sub-003,3,58.0
human,glfnet_mlp,de,watch,sub-004,3,60.666666666666664
human,glfnet_mlp,de,watch,sub-005,3,57.333333333333336
human,glfnet_mlp,de,watch,sub-006,3,64.0
human,glfnet_mlp,de,watch,sub-007,3,58.666666666666664
human,glfnet_mlp,de,watch,sub-008,3,58.666666666666664
human,glfnet_mlp,de,watch,sub-009,3,54.666666666666664
human,glfnet_mlp,de,watch,sub-010,3,60.666666666666664
human,glfnet_mlp,de,watch,sub-011,3,61.333333333333336
human,glfnet_mlp,de,watch,sub-012,3,64.0
human,glfnet_mlp,de,watch,sub-013,3,64.66666666666667
human,glfnet_mlp,de,watch,sub-014,3,63.333333333333336
human,glfnet_mlp,de,watch,sub-015,3,66.66666666666667
human,glfnet_mlp,de,watch,sub-016,3,57.333333333333336
human,glfnet_mlp,de,watch,sub-017,3,54.666666666666664
human,glfnet_mlp,de,watch,sub-018,3,62.0
human,glfnet_mlp,de,watch,sub-019,3,60.0
human,glfnet_mlp,de,watch,sub-020,3,61.333333333333336
human,glfnet_mlp,psd,recall,sub-001,3,59.333333333333336
human,glfnet_mlp,psd,recall,sub-002,3,57.333333333333336
human,glfnet_mlp,psd,recall,sub-003,3,57.333333333333336
human,glfnet_mlp,psd,recall,sub-004,3,58.0
human,glfnet_mlp,psd,recall,sub-005,3,53.333333333333336
human,glfnet_mlp,psd,recall,sub-006,3,58.666666666666664
human,glfnet_mlp,psd,recall,sub-007,3,55.333333333333336
human,glfnet_mlp,psd,recall,sub-008,3,54.0
human,glfnet_mlp,psd,recall,sub-009,3,54.0
human,glfnet_mlp,psd,recall,sub-010,3,56.666666666666664
human,glfnet_mlp,psd,recall,sub-011,3,53.333333333333336
human,glfnet_mlp,psd,recall,sub-012,3,61.333333333333336
human,glfnet_mlp,psd,recall,sub-013,3,56.666666666666664
human,glfnet_mlp,psd,recall,sub-014,3,60.666666666666664
human,glfnet_mlp,psd,recall,sub-015,3,59.333333333333336
human,glfnet_mlp,psd,recall,sub-016,3,54.0
human,glfnet_mlp,psd,recall,sub-017,3,57.333333333333336
human,glfnet_mlp,psd,recall,sub-018,3,58.0
human,glfnet_mlp,psd,recall,sub-019,3,53.333333333333336
human,glfnet_mlp,psd,recall,sub-020,3,62.666666666666664
human,glfnet_mlp,psd,watch,sub-001,3,64.66666666666667
human,glfnet_mlp,psd,watch,sub-002,3,64.0
human,glfnet_mlp,psd,watch,sub-003,3,60.0
human,glfnet_mlp,psd,watch,sub-004,3,56.666666666666664
human,glfnet_mlp,psd,watch,sub-005,3,54.0
human,glfnet_mlp,psd,watch,sub-006,3,65.33333333333333
human,glfnet_mlp,psd,watch,sub-007,3,58.0
human,glfnet_mlp,psd,watch,sub-008,3,58.666666666666664
human,glfnet_mlp,psd,watch,sub-009,3,54.666666666666664
human,glfnet_mlp,psd,watch,sub-010,3,56.0
human,glfnet_mlp,psd,watch,sub-011,3,56.0
human,glfnet_mlp,psd,watch,sub-012,3,62.666666666666664
human,glfnet_mlp,psd,watch,sub-013,3,58.666666666666664
human,glfnet_mlp,psd,watch,sub-014,3,60.0
human,glfnet_mlp,psd,watch,sub-015,3,63.333333333333336
human,glfnet_mlp,psd,watch,sub-016,3,57.333333333333336
human,glfnet_mlp,psd,watch,sub-017,3,56.666666666666664
human,glfnet_mlp,psd,watch,sub-018,3,58.0
human,glfnet_mlp,psd,watch,sub-019,3,58.0
human,glfnet_mlp,psd,watch,sub-020,3,61.333333333333336
human,mlpnet,de,recall,sub-001,3,60.666666666666664
human,mlpnet,de,recall,sub-002,3,61.333333333333336
human,mlpnet,de,recall,sub-003,3,58.0
human,mlpnet,de,recall,sub-004,3,66.66666666666667
human,mlpnet,de,recall,sub-005,3,60.666666666666664
human,mlpnet,de,recall,sub-006,3,64.0
human,mlpnet,de,recall,sub-007,3,62.0
human,mlpnet,de,recall,sub-008,3,62.0
human,mlpnet,de,recall,sub-009,3,58.666666666666664
human,mlpnet,de,recall,sub-010,3,64.0
human,mlpnet,de,recall,sub-011,3,60.0
human,mlpnet,de,recall,sub-012,3,63.333333333333336
human,mlpnet,de,recall,sub-013,3,62.666666666666664
human,mlpnet,de,recall,sub-014,3,64.66666666666667
human,mlpnet,de,recall,sub-015,3,58.666666666666664
human,mlpnet,de,recall,sub-016,3,57.333333333333336
human,mlpnet,de,recall,sub-017,3,61.333333333333336
human,mlpnet,de,recall,sub-018,3,62.0
human,mlpnet,de,recall,sub-019,3,57.333333333333336
human,mlpnet,de,recall,sub-020,3,64.66666666666667
human,mlpnet,de,watch,sub-001,3,62.666666666666664
human,mlpnet,de,watch,sub-002,3,64.66666666666667
human,mlpnet,de,watch,sub-003,3,56.666666666666664
human,mlpnet,de,watch,sub-004,3,58.0
human,mlpnet,de,watch,sub-005,3,56.666666666666664
human,mlpnet,de,watch,sub-006,3,62.666666666666664
human,mlpnet,de,watch,sub-007,3,60.0
human,mlpnet,de,watch,sub-008,3,59.333333333333336
human,mlpnet,de,watch,sub-009,3,57.333333333333336
human,mlpnet,de,watch,sub-010,3,61.333333333333336
human,mlpnet,de,watch,sub-011,3,61.333333333333336
human,mlpnet,de,watch,sub-012,3,62.0
human,mlpnet,de,watch,sub-013,3,62.0
human,mlpnet,de,watch,sub-014,3,62.0
human,mlpnet,de,watch,sub-015,3,62.0
human,mlpnet,de,watch,sub-016,3,54.0
human,mlpnet,de,watch,sub-017,3,54.666666666666664
human,mlpnet,de,watch,sub-018,3,61.333333333333336
human,mlpnet,de,watch,sub-019,3,60.0
human,mlpnet,de,watch,sub-020,3,61.333333333333336
human,mlpnet,psd,recall,sub-001,3,58.666666666666664
human,mlpnet,psd,recall,sub-002,3,59.333333333333336
human,mlpnet,psd,recall,sub-003,3,57.333333333333336
human,mlpnet,psd,recall,sub-004,3,56.666666666666664
human,mlpnet,psd,recall,sub-005,3,53.333333333333336
human,mlpnet,psd,recall,sub-006,3,59.333333333333336
human,mlpnet,psd,recall,sub-007,3,56.0
human,mlpnet,psd,recall,sub-008,3,54.666666666666664
human,mlpnet,psd,recall,sub-009,3,54.0
human,mlpnet,psd,recall,sub-010,3,56.666666666666664
human,mlpnet,psd,recall,sub-011,3,54.666666666666664
human,mlpnet,psd,recall,sub-012,3,60.666666666666664
human,mlpnet,psd,recall,sub-013,3,60.0
human,mlpnet,psd,recall,sub-014,3,60.0
human,mlpnet,psd,recall,sub-015,3,58.666666666666664
human,mlpnet,psd,recall,sub-016,3,53.333333333333336
human,mlpnet,psd,recall,sub-017,3,58.0
human,mlpnet,psd,recall,sub-018,3,58.666666666666664
human,mlpnet,psd,recall,sub-019,3,54.0
human,mlpnet,psd,recall,sub-020,3,60.666666666666664
human,mlpnet,psd,watch,sub-001,3,62.0
human,mlpnet,psd,watch,sub-002,3,64.0
human,mlpnet,psd,watch,sub-003,3,60.666666666666664
human,mlpnet,psd,watch,sub-004,3,56.666666666666664
human,mlpnet,psd,watch,sub-005,3,53.333333333333336
human,mlpnet,psd,watch,sub-006,3,62.666666666666664
human,mlpnet,psd,watch,sub-007,3,58.666666666666664
human,mlpnet,psd,watch,sub-008,3,60.666666666666664
human,mlpnet,psd,watch,sub-009,3,55.333333333333336
human,mlpnet,psd,watch,sub-010,3,54.0
human,mlpnet,psd,watch,sub-011,3,58.0
human,mlpnet,psd,watch,sub-012,3,63.333333333333336
human,mlpnet,psd,watch,sub-013,3,56.666666666666664
human,mlpnet,psd,watch,sub-014,3,60.0
human,mlpnet,psd,watch,sub-015,3,62.0
human,mlpnet,psd,watch,sub-016,3,56.0
human,mlpnet,psd,watch,sub-017,3,57.333333333333336
human,mlpnet,psd,watch,sub-018,3,58.0
human,mlpnet,psd,watch,sub-019,3,56.666666666666664
human,mlpnet,psd,watch,sub-020,3,62.666666666666664
human,shallownet,raw,recall,sub-001,3,60.0
human,shallownet,raw,recall,sub-002,3,65.33333333333333
human,shallownet,raw,recall,sub-003,3,55.333333333333336
human,shallownet,raw,recall,sub-004,3,57.333333333333336
human,shallownet,raw,recall,sub-005,3,60.666666666666664
human,shallownet,raw,recall,sub-006,3,62.666666666666664
human,shallownet,raw,recall,sub-007,3,60.0
human,shallownet,raw,recall,sub-008,3,59.333333333333336
human,shallownet,raw,recall,sub-009,3,56.0
human,shallownet,raw,recall,sub-010,3,54.0
human,shallownet,raw,recall,sub-011,3,56.666666666666664
human,shallownet,raw,recall,sub-012,3,58.666666666666664
human,shallownet,raw,recall,sub-013,3,65.33333333333333
human,shallownet,raw,recall,sub-014,3,64.66666666666667
human,shallownet,raw,recall,sub-015,3,57.333333333333336
human,shallownet,raw,recall,sub-016,3,64.0
human,shallownet,raw,recall,sub-017,3,64.66666666666667
human,shallownet,raw,recall,sub-018,3,56.0
human,shallownet,raw,recall,sub-019,3,61.333333333333336
human,shallownet,raw,recall,sub-020,3,64.66666666666667
human,shallownet,raw,watch,sub-001,3,60.666666666666664
human,shallownet,raw,watch,sub-002,3,63.333333333333336
human,shallownet,raw,watch,sub-003,3,54.666666666666664
human,shallownet,raw,watch,sub-004,3,56.666666666666664
human,shallownet,raw,watch,sub-005,3,61.333333333333336
human,shallownet,raw,watch,sub-006,3,61.333333333333336
human,shallownet,raw,watch,sub-007,3,66.0
human,shallownet,raw,watch,sub-008,3,64.0
human,shallownet,raw,watch,sub-009,3,58.0
human,shallownet,raw,watch,sub-010,3,64.0
human,shallownet,raw,watch,sub-011,3,58.666666666666664
human,shallownet,raw,watch,sub-012,3,56.666666666666664
human,shallownet,raw,watch,sub-013,3,64.66666666666667
human,shallownet,raw,watch,sub-014,3,55.333333333333336
human,shallownet,raw,watch,sub-015,3,58.666666666666664
human,shallownet,raw,watch,sub-016,3,57.333333333333336
human,shallownet,raw,watch,sub-017,3,56.666666666666664
human,shallownet,raw,watch,sub-018,3,60.666666666666664
human,shallownet,raw,watch,sub-019,3,60.0
human,shallownet,raw,watch,sub-020,3,60.0
human,svm,raw,recall,sub-001,3,51.333333333333336
human,svm,raw,recall,sub-002,3,51.333333333333336
human,svm,raw,recall,sub-003,3,50.666666666666664
human,svm,raw,recall,sub-004,3,53.333333333333336
human,svm,raw,recall,sub-005,3,49.333333333333336
human,svm,raw,recall,sub-006,3,49.333333333333336
human,svm,raw,recall,sub-007,3,51.333333333333336
human,svm,raw,recall,sub-008,3,50.0
human,svm,raw,recall,sub-009,3,54.0
human,svm,raw,recall,sub-010,3,52.0
human,svm,raw,recall,sub-011,3,52.666666666666664
human,svm,raw,recall,sub-012,3,53.333333333333336
human,svm,raw,recall,sub-013,3,50.666666666666664
human,svm,raw,recall,sub-014,3,48.666666666666664
human,svm,raw,recall,sub-015,3,52.666666666666664
human,svm,raw,recall,sub-016,3,50.666666666666664
human,svm,raw,recall,sub-017,3,47.333333333333336
human,svm,raw,recall,sub-018,3,48.0
human,svm,raw,recall,sub-019,3,50.0
human,svm,raw,recall,sub-020,3,52.0
human,svm,raw,watch,sub-001,3,46.666666666666664
human,svm,raw,watch,sub-002,3,50.666666666666664
human,svm,raw,watch,sub-003,3,57.333333333333336
human,svm,raw,watch,sub-004,3,46.0
human,svm,raw,watch,sub-005,3,52.0
human,svm,raw,watch,sub-006,3,50.666666666666664
human,svm,raw,watch,sub-007,3,50.0
human,svm,raw,watch,sub-008,3,51.333333333333336
human,svm,raw,watch,sub-009,3,47.333333333333336
human,svm,raw,watch,sub-010,3,49.333333333333336
human,svm,raw,watch,sub-011,3,60.0
human,svm,raw,watch,sub-012,3,48.0
human,svm,raw,watch,sub-013,3,44.666666666666664
human,svm,raw,watch,sub-014,3,52.0
human,svm,raw,watch,sub-015,3,48.666666666666664
human,svm,raw,watch,sub-016,3,58.0
human,svm,raw,watch,sub-017,3,46.0
human,svm,raw,watch,sub-018,3,52.0
human,svm,raw,watch,sub-019,3,52.666666666666664
human,svm,raw,watch,sub-020,3,60.0
human,tsconv,raw,recall,sub-001,3,53.333333333333336
human,tsconv,raw,recall,sub-002,3,63.333333333333336
human,tsconv,raw,recall,sub-003,3,59.333333333333336
human,tsconv,raw,recall,sub-004,3,62.666666666666664
human,tsconv,raw,recall,sub-005,3,58.0
human,tsconv,raw,recall,sub-006,3,58.0
human,tsconv,raw,recall,sub-007,3,58.666666666666664
human,tsconv,raw,recall,sub-008,3,58.666666666666664
human,tsconv,raw,recall,sub-009,3,61.333333333333336
human,tsconv,raw,recall,sub-010,3,60.0
human,tsconv,raw,recall,sub-011,3,60.666666666666664
human,tsconv,raw,recall,sub-012,3,58.666666666666664
human,tsconv,raw,recall,sub-013,3,58.0
human,tsconv,raw,recall,sub-014,3,66.0
human,tsconv,raw,recall,sub-015,3,56.0
human,tsconv,raw,recall,sub-016,3,59.333333333333336
human,tsconv,raw,recall,sub-017,3,60.0
human,tsconv,raw,recall,sub-018,3,58.666666666666664
human,tsconv,raw,recall,sub-019,3,59.333333333333336
human,tsconv,raw,recall,sub-020,3,66.0
human,tsconv,raw,watch,sub-001,3,64.0
human,tsconv,raw,watch,sub-002,3,62.666666666666664
human,tsconv,raw,watch,sub-003,3,58.0
human,tsconv,raw,watch,sub-004,3,59.333333333333336
human,tsconv,raw,watch,sub-005,3,54.666666666666664
human,tsconv,raw,watch,sub-006,3,60.0
human,tsconv,raw,watch,sub-007,3,62.0
human,tsconv,raw,watch,sub-008,3,58.666666666666664
human,tsconv,raw,watch,sub-009,3,64.0
human,tsconv,raw,watch,sub-010,3,58.0
human,tsconv,raw,watch,sub-011,3,63.333333333333336
human,tsconv,raw,watch,sub-012,3,53.333333333333336
human,tsconv,raw,watch,sub-013,3,60.0
human,tsconv,raw,watch,sub-014,3,54.666666666666664
human,tsconv,raw,watch,sub-015,3,57.333333333333336
human,tsconv,raw,watch,sub-016,3,55.333333333333336
human,tsconv,raw,watch,sub-017,3,59.333333333333336
human,tsconv,raw,watch,sub-018,3,60.666666666666664
human,tsconv,raw,watch,sub-019,3,61.333333333333336
human,tsconv,raw,watch,sub-020,3,60.666666666666664
number,GCN_LSTM,raw,recall,sub-001,3,52.0
number,GCN_LSTM,raw,recall,sub-002,3,51.333333333333336
number,GCN_LSTM,raw,recall,sub-003,3,50.0
number,GCN_LSTM,raw,recall,sub-004,3,51.333333333333336
number,GCN_LSTM,raw,recall,sub-005,3,52.666666666666664
number,GCN_LSTM,raw,recall,sub-006,3,49.333333333333336
number,GCN_LSTM,raw,recall,sub-007,3,44.0
number,GCN_LSTM,raw,recall,sub-008,3,48.0
number,GCN_LSTM,raw,recall,sub-009,3,50.0
number,GCN_LSTM,raw,recall,sub-010,3,48.666666666666664
number,GCN_LSTM,raw,recall,sub-011,3,46.666666666666664
number,GCN_LSTM,raw,recall,sub-012,3,42.666666666666664
number,GCN_LSTM,raw,recall,sub-013,3,51.333333333333336
number,GCN_LSTM,raw,recall,sub-014,3,43.333333333333336
number,GCN_LSTM,raw,recall,sub-015,3,44.0
number,GCN_LSTM,raw,recall,sub-016,3,52.666666666666664
number,GCN_LSTM,raw,recall,sub-017,3,47.333333333333336
number,GCN_LSTM,raw,recall,sub-018,3,51.333333333333336
number,GCN_LSTM,raw,recall,sub-019,3,49.333333333333336
number,GCN_LSTM,raw,recall,sub-020,3,46.0
number,GCN_LSTM,raw,watch,sub-001,3,49.333333333333336
number,GCN_LSTM,raw,watch,sub-002,3,52.0
number,GCN_LSTM,raw,watch,sub-003,3,49.333333333333336
number,GCN_LSTM,raw,watch,sub-004,3,51.333333333333336
number,GCN_LSTM,raw,watch,sub-005,3,50.0
number,GCN_LSTM,raw,watch,sub-006,3,42.666666666666664
number,GCN_LSTM,raw,watch,sub-007,3,46.0
number,GCN_LSTM,raw,watch,sub-008,3,50.666666666666664
number,GCN_LSTM,raw,watch,sub-009,3,44.0
number,GCN_LSTM,raw,watch,sub-010,3,48.0
number,GCN_LSTM,raw,watch,sub-011,3,50.0
number,GCN_LSTM,raw,watch,sub-012,3,44.0
number,GCN_LSTM,raw,watch,sub-013,3,47.333333333333336
number,GCN_LSTM,raw,watch,sub-014,3,52.0
number,GCN_LSTM,raw,watch,sub-015,3,48.666666666666664
number,GCN_LSTM,raw,watch,sub-016,3,47.333333333333336
number,GCN_LSTM,raw,watch,sub-017,3,51.333333333333336
number,GCN_LSTM,raw,watch,sub-018,3,49.333333333333336
number,GCN_LSTM,raw,watch,sub-019,3,51.333333333333336
number,GCN_LSTM,raw,watch,sub-020,3,48.0
number,conformer,raw,recall,sub-001,3,51.333333333333336
number,conformer,raw,recall,sub-002,3,50.666666666666664
number,conformer,raw,recall,sub-003,3,42.0
